SKU  #,Vendor Model,Vendor  #,Item Desc,Store,Onhand Qty
207099,SPC2.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-BAKER,1
207737,SPC1.00,SHTL,"14KT""GIA-CERTIFIED""  PC DIAMOND SOLITARE RING",VJ-BAKER,1
214164,LGE+OVA1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
184973,LGE+RBC0.70,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
207788,SOVA1.00,HKE,"14KT""GIA-CERTIFIED""  OVAL DIAMOND SOLITARE RING",VJ-BAKER,1
213966,LGE+OVA1.00,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
206127,LGE+EME3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
180286,LGEPC4.00,FLK,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
197808,LGS+CU1.50,PRNY,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND CUSHION SOLITAIRE RING",VJ-BAKER,1
175847,LGSRBC1.30,FLK,"9990099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
197084,LGE+EME1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
207649,E+RBC1.50,SUN,"14KT""GIA-CERTIFIED""  RBC DIAMOND SOLITARE RING",VJ-BAKER,1
213603,LGE+RBC1.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
216673,LGE+RBC2.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
188513,LGE+RMB1.00,SPNL,"99120099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
213864,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
197804,LGS+CU1.50,PRNY,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND CUSHION SOLITAIRE RING",VJ-BAKER,1
163643,SRBC1.00,HRSH,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-BAKER,1
186668,LGE+RBC1.00,FLK,"99120099""14KT""NOVELLO-COLLECTION""  GIA CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
122348,FPC1.00,AMT,"14KT""INT-CERTIFIED"" SOLITAIRE RING",VJ-BAKER,1
207145,FOVA1.00,DHRM,"14KT""AGI-CERTIFIED""  OVAL DIAMOND SOLITAIRE RING",VJ-BAKER,1
207550,EPC0.70,SHTL,"14KT""GIA-CERTIFIED""  PC DIAMOND SOLITARE RING",VJ-BAKER,1
214008,LGE+PEA1.00,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
213543,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
132786,E+RBC1.00,PRMT,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-BAKER,1
212174,LGE+EME1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
187628,ERBC2.00,DHRM,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-BAKER,1
213820,LGE+RBC2.75,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1
207102,SPC2.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-DEER,1
136298,SRBC0.75,BRN,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
187632,ERBC2.25,DHRM,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
167212,SRBC1.50,YRSH,"14KT""INT-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
136304,SRBC0.75,BRN,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
119179,S+RBC0.40,TMR,"14KT""AGI-CERTIFIED""  ROUND SOLITAIRE RING",VJ-DEER,1
186704,LGE+RBC1.00,FLK,"14KT""NOVELLO-COLLECTION""  GIA CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
197779,LGE+CU1.50,PRNY,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
185015,LGEPEA0.70,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
207645,ERBC2.00,SUN,"14KT""GIA-CERTIFIED""  RBC DIAMOND SOLITARE RING",VJ-DEER,1
212499,LGEPEA7.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
156239,FRBC0.50,GHVR,"14KT""IGI-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
174301,SRBC1.50,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
213653,LGE+RBC1.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
185010,LGEPEA0.70,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
175855,LGSRBC1.20,FLK,"99100099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
116896,SCUS0.75,HRSH,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
102240,8043D,AMT,EGL CERTIFIED DI.SOLITAIRE RING,VJ-DEER,1
213946,LGE+EME2.00,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
178646,LGE+CU0.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
185361,LGE+RBC1.50,MHVR,"""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
215703,14R473Y,,14KT TRICOLOR-GOLD D/C VIRGIN MARY OVAL RING (NO WARRANTY),VJ-DEER,1
185621,SPEA0.50,DHRM,"14KT""AGI-CERTIFIED"" PEAR SOLITAIRE RING",VJ-DEER,1
135115,FRBC1.00,SPNL,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-DEER,1
191699,LGE+RBC1.00,FLK,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-DEER,1
208282,EDF13919-050-COMP,GM,"18KT""OVANI-FUSION""  LABGROWN DIAMOND CNTR DOUBLE HALO EARRINGS",VJ-OAK,1
159146,ERBC0.58,MNE,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-OAK,1
212140,LGE+RAD1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
207115,S+PC1.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-OAK,1
216803,LGE+CU3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
119559,S+RBC1.00,TMR,EGL CERTIFIED SOLITAIRE RING,VJ-OAK,1
191930,LGE+OVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
207103,SPC2.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-OAK,1
185614,SPEA1.00,DHRM,"14KT""AGI-CERTIFIED"" PEAR SOLITAIRE RING",VJ-OAK,1
207098,SPC2.50,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-OAK,1
214323,LGE+RBC1.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
207548,EPC0.70,SHTL,"14KT""GIA-CERTIFIED""  PC DIAMOND SOLITARE RING",VJ-OAK,1
187716,S+RAD1.00,MDNI,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-OAK,1
178983,LGERBC1.50,FLK,"14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
185602,EPEA0.70,DHRM,"14KT""AGI-CERTIFIED"" PEAR SOLITAIRE RING",VJ-OAK,1
161753,E+PC2.00,RPNT,"14KT""GIA-CERTIFIED""  SOLITAIRE RING",VJ-OAK,1
207768,EPC0.70,SHTL,"14KT""GIA-CERTIFIED""  PC DIAMOND SOLITARE RING",VJ-OAK,1
174487,E+RBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-OAK,1
179816,LGE+PC0.70,FLK,"14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
197202,LGEPEA3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
191923,LGE+OVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
130389,SRBC0.70,GHVR,"14KT""IGI-CERTIFIED""  SOLITAIRE RING",VJ-OAK,1
212590,LGE+MAR8.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
183127,LGE+RBC1.00,AMPI,"99120099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
207723,ERBC0.90,SHTL,"14KT""GIA-CERTIFIED""  RBC DIAMOND SOLITARE RING",VJ-OAK,1
212460,LGERBC8.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
112234,,FMT,EGL CERTIFIED SOLITAIRE RING,VJ-OAK,1
216954,LGE+EME2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
213827,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
170264,SPC0.70,MDNI,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-OAK,1
212227,LGE+OVA1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
205707,LGE+PC2.25,FLK,"14KT""NOVELLO-COLLECTION""  IGI-CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
197094,LGE+EME1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,1
186283,RE-15479-A78J4W,HRSH,"14KT""DIANI-COLLECTION""  PEAR SHAPE HALO RING",VJ-OAK,1
178682,LGE+OVA2.00,VSU,"99300099""14KT""NOVELLO-EVERLASTING""  IGI  LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
216978,LGE+EME3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
174457,EPEA2.50,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
127693,EEME1.00,PRMT,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
212147,LGERAD1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
121687,FPC1.00,MDNI,"14KT""INT-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
159755,ERBC1.00,YRSH,"14KT""INT-CERT""  SPL 99480099 EX,EX,EX",DBC-GM,1
212541,LGEEME10.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
212202,LGEEME2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
197741,LGERBC7.50,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN SOLITAIRE RING",DBC-GM,1
216988,LGE+EME3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
160788,LGEPC0.70,VSU,"14KT ""NOVELLO"" LAB GROWN DIAMOND PENDANT",DBC-GM,1
205258,LGE+RBC3.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
174284,E+RBC1.50,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
148155,FRBC4.00,HRSH,14KT AGI CERTIFIED SOLITAIRE RING,DBC-GM,1
212482,LGEOVA7.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
174485,E+RBC1.00,SUN,"14KT""GIA-CERTIFIED""  SOLITAIRE RING",DBC-GM,1
187626,ERBC2.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",DBC-GM,1
213634,LGE+RBC1.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
212141,LGE+RAD1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
176734,LGE+PC3.50,FLK,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
214187,LGE+OVA5.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
132785,E+PC1.00,PRMT,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
173939,LGEPC1.00,FLK,14KT''NOVELLO-COLLECTION'' IGI LAB GROWN DIAMOND PENDENT,DBC-GM,1
202101,SPEA1.50,RMY,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",DBC-GM,1
207133,F+OVA1.00,DHRM,"14KT""AGI-CERTIFIED""  OVAL DIAMOND SOLITAIRE RING",DBC-GM,1
173917,LGEPC1.50,FLK,"99150099""14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE PENDANT",DBC-GM,1
211047,EPC1.00,CUSTBB,"14KT""GIA-CERTIFIED""  DIAMOND PC SOLITAIRE RING",DBC-GM,1
185607,SPEA2.00,DHRM,"14KT""AGI-CERTIFIED""  PEAR SOLITAIRE RING",DBC-GM,1
191912,LGEOVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
123718,EPC0.75,RPNT,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
174490,E+RBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
148491,EPC1.00,HRSH,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
174247,SRBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
174264,ERBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
165582,LGSRBC1.25,VSU,"14KT""NOVELLO-COLLECTION"" AGI-CERT LABGROWN DIAMOND PENDANT",DBC-GM,1
174308,E+RBC2.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
179507,SPEA1.50,DHRM,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
205282,LGE+RBC3.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
194296,LGSRBC5.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
197090,LGE+EME1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
163606,E+PC1.50,RPNT,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",DBC-GM,1
122330,FPC1.00,AMT,"14KT""CERT-INT"" SOLITAIRE LADYS RING",DBC-GM,1
129775,S+EME1.00,PRMT,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
197161,LGEPC1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
174307,S+RBC2.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
163424,S+RBC1.50,RPNT,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",DBC-GM,1
213894,LGE+RBC2.75,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
135150,SPC0.75,SPNL,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
205965,LGE+PEA3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
169720,LGERBC1.50,FLK,"""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
163603,E+PC1.50,RPNT,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
207024,FRBC4.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",DBC-GM,1
174184,E+RBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
214062,LGE+PC1.00,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,1
122321,S+PC1.00,AMT,"14KT""INT-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
124173,EEME0.90,RPNT,"PLATINUM ""GIA-CERTIFIED"" SOLITAIRE RING",DBC-GM,1
191411,ER-LGEPC1.70,FLK,"14KT""NOVELLO-COLLECTION""  99350099 AGI CERT LABGROWN SOLITAIRE STUDS",VJ-EAST,1
214163,LGE+OVA1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
212139,LGE+RAD1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
160614,LGERBC1.50,GG,"14KT ""NOVELLO"" AGI LAB GROWN DIAMOND",VJ-EAST,1
197080,LGE+EME1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
207124,S+PC1.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-EAST,1
170243,EPC0.70,MDNI,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-EAST,1
216955,LGE+EME2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
178652,LGE+CU2.00,VSU,"99210099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
214139,LGE+RBC2.50,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
213409,LGE+RBC3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
207721,S+RBC0.90,SHTL,"14KT""GIA-CERTIFIED""  RBC DIAMOND SOLITARE RING",VJ-EAST,1
197164,LGEPC1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
156121,LGERBC1.00,VSU,"99110099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
199307,LGEEME1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
213856,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
168962,LGEEME1.00,VSU,"99120099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
214020,LGE+PEA1.50,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
212488,LGEOVA10.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
165111,LGSRBC1.00,VSU,"99120099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
180114,LGSRBC3.00,FLK,"99280099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
197113,LGE+EME1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
207114,S+PC1.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-EAST,1
135141,SPC0.75,SPNL,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-EAST,1
213962,LGE+EME3.00,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
213824,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
180250,LGE+RBC1.00,FLK,"99120099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
191908,LGEOVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
106334,E+RBC1.00,,"14KT""GIA-CERTIFIED""  SOLITAIRE RING",VJ-EAST,1
165170,LGE+RBC1.00,VSU,"99120099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-EAST,1
202120,SEME1.00,RMY,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-HEND,1
158322,LGS+PC1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-HEND,1
202116,SPEA1.50,RMY,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-HEND,1
207154,FOVA1.50,DHRM,"14KT""AGI-CERTIFIED""  OVAL DIAMOND SOLITAIRE RING",VJ-HEND,1
169062,SRBC1.50,YRSH,"14KT""INT-CERTIFIED"" SOLITAIRE RING",VJ-HEND,1
136058,ERBC0.75,MNE,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-HEND,1
103645,FPC1.50,AMT,"14KT""AGI-CERTIFIED""  PRINCESS SOLITAIRE RING			",VJ-HEND,1
192333,LGEASH5.00,FLK,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-HEND,1
170142,ERBC0.70,MNE,"14KT""AGI-CERTIFIED"" SOLITAIRE PENDANT",VJ-HEND,1
207739,SPC1.00,SHTL,"14KT""GIA-CERTIFIED""  PC DIAMOND SOLITARE RING",VJ-HEND,1
136051,ERBC0.75,MNE,14KT-AGI CERTIFIED SOLITAIRE RING,VJ-HEND,1
207657,SRBC1.50,SUN,"14KT""GIA-CERTIFIED""  RBC DIAMOND SOLITARE RING",VJ-HEND,1
136063,SRBC1.25,MNE,"14KT""AGI-CERTIFIED""  ROUND SOLITAIRE RING",VJ-HEND,1
202122,SPC2.00,RMY,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-HEND,1
136968,SPC0.75,SPNL,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-HEND,1
185625,S+PEA0.50,DHRM,"14KT""AGI-CERTIFIED"" PEAR SOLITAIRE RING",VJ-HEND,1
188481,LGEMSB2.00,SPNL,"99210099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN SOLITAIRE RING",VJ-HEND,1
124765,SRBC1.50,YRSH,"14KT""AGI-CERTIFIED""  ROUND SOLITAIRE RING			",VJ-HEND,1
212527,LGEPC9.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
213521,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
188473,LGE+RMB1.00,SPNL,"99120099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN SOLITAIRE RING",VJ-SERRA,1
199359,LGS+RBC3.00,PRNY,"14KT""NOVELLO-COLLECTION""   AGI CERT LABGROWN SOLITAIRE RING",VJ-SERRA,1
199282,LGEPC2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
185143,LGERBC1.00,VSU,"99120099""14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE PENDANT",VJ-SERRA,1
205287,LGE+RBC3.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
216893,LGE+RAD1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
199294,LGEPC2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
112101,F+PC1.00,MDNI,14KT CERTIFIED SOLITAIRE RING(INT),VJ-SERRA,1
212493,LGEPEA8.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
123966,S+SQA0.90,RPNT,"14KT""IGI-CERTIFIED"" SOLITAIRE RING",VJ-SERRA,1
216910,LGE+RAD3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
191753,LGE+RBC1.00,FLK,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE PENDANT",VJ-SERRA,1
212547,LGE+RAD8.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1
124072,,AMT,"14KT""EGI-CERTIFIED"" SOLITAIRE RING",VJ-SERRA,1
